post_id,user_id,vehicle_id,price
73164726164a13be04-4bfd-4d7e-b501-f12e0027f9b4,4a13be04-4bfd-4d7e-b501-f12e0027f9b4,7316472616,38499
731328109107970da0-3c41-44f8-a99d-a258ff815e00,07970da0-3c41-44f8-a99d-a258ff815e00,7313281091,13000
73121827025cd591e1-dd3c-477c-bc49-058f4fc7ccb3,5cd591e1-dd3c-477c-bc49-058f4fc7ccb3,7312182702,5000
73085989283bd770ee-b6f2-45e7-9e66-1e34a0ae95e4,3bd770ee-b6f2-45e7-9e66-1e34a0ae95e4,7308598928,2500
730677074826b0ad9d-f662-408a-9fc6-f9e6ba80954a,26b0ad9d-f662-408a-9fc6-f9e6ba80954a,7306770748,10999
7306729133e60dcf75-1a72-4f2d-b0a8-1386888621ff,e60dcf75-1a72-4f2d-b0a8-1386888621ff,7306729133,7500
73066973897d7409a5-73b7-41f9-9351-fbb05d1f7569,7d7409a5-73b7-41f9-9351-fbb05d1f7569,7306697389,14499
73059889851a49db9b-3a84-46b8-a2fe-935d10ded30c,1a49db9b-3a84-46b8-a2fe-935d10ded30c,7305988985,14000
73153398831c540f81-39b8-4efb-b5c5-9b3678c38e54,1c540f81-39b8-4efb-b5c5-9b3678c38e54,7315339883,500
73139229058e793f45-ae99-4bbb-94a0-003323ab69bb,8e793f45-ae99-4bbb-94a0-003323ab69bb,7313922905,2995
730492107389a2ea76-e698-4c6b-a6a7-f2e45a374939,89a2ea76-e698-4c6b-a6a7-f2e45a374939,7304921073,3490
731404665187e00b52-0121-4f27-b266-3f9a5065a52d,87e00b52-0121-4f27-b266-3f9a5065a52d,7314046651,6995
7309091400f1357b69-4000-433c-afdb-8eb1647e724e,f1357b69-4000-433c-afdb-8eb1647e724e,7309091400,9900
7307820105a37bb071-85ad-451e-977d-28203a11fdb0,a37bb071-85ad-451e-977d-28203a11fdb0,7307820105,16995
731623607923d4cdad-0d5d-42e8-afca-3802461a3886,23d4cdad-0d5d-42e8-afca-3802461a3886,7316236079,2000
731521863934b94df7-9a61-4eac-8752-013d9cb9f371,34b94df7-9a61-4eac-8752-013d9cb9f371,7315218639,8950
731521364099d9b14a-90ed-46b9-b25b-17be50d3a763,99d9b14a-90ed-46b9-b25b-17be50d3a763,7315213640,4500
73148759778774ca3a-69f2-4598-ac5b-4fef9ca966ad,8774ca3a-69f2-4598-ac5b-4fef9ca966ad,7314875977,3500
7310957336a6638e06-56b3-428c-bab5-6f0da9aa9c3d,a6638e06-56b3-428c-bab5-6f0da9aa9c3d,7310957336,2900
7310863656d3e30e3e-df8d-47ff-9058-f769d13b3dfd,d3e30e3e-df8d-47ff-9058-f769d13b3dfd,7310863656,5500
73029478141fd8874e-6043-46d8-aebb-1c25d6218c64,1fd8874e-6043-46d8-aebb-1c25d6218c64,7302947814,4995
7316866856da2f85ce-e72e-4319-9ab2-a4509cd9d961,da2f85ce-e72e-4319-9ab2-a4509cd9d961,7316866856,37900
7310531518b0ae6d2f-acda-4d61-9b0f-2374968bbf24,b0ae6d2f-acda-4d61-9b0f-2374968bbf24,7310531518,6995
7310426525755dafe4-8f2f-40bd-be47-7e9de335edda,755dafe4-8f2f-40bd-be47-7e9de335edda,7310426525,9995
73095766369eaa39d9-65c5-4a18-ab4c-16c4d9ca9596,9eaa39d9-65c5-4a18-ab4c-16c4d9ca9596,7309576636,13995
73167637350d2477ec-eb9f-4786-9355-62abfd3a8018,0d2477ec-eb9f-4786-9355-62abfd3a8018,7316763735,11990
7315538977d26a6672-f111-4007-a475-f76ec9c78e57,d26a6672-f111-4007-a475-f76ec9c78e57,7315538977,18995
73148824540d53fd03-a899-4ac4-931d-268efd3494a3,0d53fd03-a899-4ac4-931d-268efd3494a3,7314882454,3999
731460862105fcc614-f0d6-44fd-8b5e-93a299111147,05fcc614-f0d6-44fd-8b5e-93a299111147,7314608621,6990
7314515519eae7ba05-aabf-4680-93e1-3d510ded5094,eae7ba05-aabf-4680-93e1-3d510ded5094,7314515519,6450
73143670693a697184-7e52-4eb5-bd3d-fddf50b12ba7,3a697184-7e52-4eb5-bd3d-fddf50b12ba7,7314367069,8990
7316645868fb7e6bd1-0437-4908-9664-cb5b9b0a8a78,fb7e6bd1-0437-4908-9664-cb5b9b0a8a78,7316645868,15800
73105311152cba8f3c-bb24-4d5a-b4ec-386f096fa074,2cba8f3c-bb24-4d5a-b4ec-386f096fa074,7310531115,1500
73025666999f406511-b884-4612-b17e-6d4c9b64cea3,9f406511-b884-4612-b17e-6d4c9b64cea3,7302566699,4800
7316248553bfda97fc-9b47-4981-97da-2d833c8ad966,bfda97fc-9b47-4981-97da-2d833c8ad966,7316248553,1
73162479495a57bea8-e85e-4594-bd24-cfacbbdac802,5a57bea8-e85e-4594-bd24-cfacbbdac802,7316247949,1
7314959626f00a2acb-c3e6-4698-a5e7-26758d44ab1f,f00a2acb-c3e6-4698-a5e7-26758d44ab1f,7314959626,27700
73139168091b21728d-6d2e-4f2a-8277-71aecb19082a,1b21728d-6d2e-4f2a-8277-71aecb19082a,7313916809,1
731286193360f3a16f-f25a-4ef9-ad0d-f5c0c09c1190,60f3a16f-f25a-4ef9-ad0d-f5c0c09c1190,7312861933,1
73128349239d62ebcd-2f4d-4945-9d1d-20b7b2ec2673,9d62ebcd-2f4d-4945-9d1d-20b7b2ec2673,7312834923,11999
73098815915ca5580a-3ea8-4b5a-ac67-eecd2947b840,5ca5580a-3ea8-4b5a-ac67-eecd2947b840,7309881591,1
730925007059222599-84e4-463d-b4c2-229468ff6e70,59222599-84e4-463d-b4c2-229468ff6e70,7309250070,1
7307748417b1e293d6-229e-4468-a6be-afbee2f955ed,b1e293d6-229e-4468-a6be-afbee2f955ed,7307748417,1
730322363200df28b3-788c-4596-b918-b3c52e4aa2ca,00df28b3-788c-4596-b918-b3c52e4aa2ca,7303223632,9995
7303031271d0c29d20-d282-4b1d-9409-734d54f22995,d0c29d20-d282-4b1d-9409-734d54f22995,7303031271,14500
7316857256d41930fc-566d-4978-8a89-d2a6e495c641,d41930fc-566d-4978-8a89-d2a6e495c641,7316857256,12000
7314238717f59b2829-30a9-4b5f-a327-972d6ad0d799,f59b2829-30a9-4b5f-a327-972d6ad0d799,7314238717,4450
73139320950dad9c10-b3ae-4539-a673-7bed50159a5e,0dad9c10-b3ae-4539-a673-7bed50159a5e,7313932095,6990
7313053911a29aa900-8236-4c78-81b4-4a40fadb7b61,a29aa900-8236-4c78-81b4-4a40fadb7b61,7313053911,32500
7311070214c171961d-817e-490c-a465-53ee9ffb997b,c171961d-817e-490c-a465-53ee9ffb997b,7311070214,7990
7310038088cd57c42b-d456-424c-bb63-670061e89213,cd57c42b-d456-424c-bb63-670061e89213,7310038088,11700
730946282572d13e9e-40f5-4a8b-b7f0-045552c0d3fa,72d13e9e-40f5-4a8b-b7f0-045552c0d3fa,7309462825,37400
730783380487580f6d-ee99-4ac2-ae10-e8efc1627425,87580f6d-ee99-4ac2-ae10-e8efc1627425,7307833804,10950
730737168210f4832c-b2ae-454d-ad52-2eb3a182947b,10f4832c-b2ae-454d-ad52-2eb3a182947b,7307371682,14977
7306132681ca081b6c-9ac9-4f45-a168-b1faa4c6607a,ca081b6c-9ac9-4f45-a168-b1faa4c6607a,7306132681,11500
73051238118d9313e8-3a90-4427-98dc-7db07f81b060,8d9313e8-3a90-4427-98dc-7db07f81b060,7305123811,25900
73168187897427c728-b633-44f3-b543-477066b82b78,7427c728-b633-44f3-b543-477066b82b78,7316818789,1
7306717908161363e8-a44c-4f0f-9b5c-03970df08119,161363e8-a44c-4f0f-9b5c-03970df08119,7306717908,3700
73062012037564549d-eac4-43c8-93b7-01097e1a242e,7564549d-eac4-43c8-93b7-01097e1a242e,7306201203,1
73036342654d42a39b-4c01-4548-89e3-378acea5a864,4d42a39b-4c01-4548-89e3-378acea5a864,7303634265,12995
73169180231a999f05-2fd4-44a6-ab18-73dd4644d8f7,1a999f05-2fd4-44a6-ab18-73dd4644d8f7,7316918023,1
7316787799efeecc6d-37e0-437d-a6eb-a5edd55890c9,efeecc6d-37e0-437d-a6eb-a5edd55890c9,7316787799,31395
7316197386730b793f-6d17-498d-8dcf-5a876c1167df,730b793f-6d17-498d-8dcf-5a876c1167df,7316197386,19499
731399277645f27007-f215-41cf-a643-36d59275bbc9,45f27007-f215-41cf-a643-36d59275bbc9,7313992776,22990
7313906651011884e0-ca5d-4231-b8cd-f4ac918a6abb,011884e0-ca5d-4231-b8cd-f4ac918a6abb,7313906651,30495
73138834533d523ee6-6ed8-4a26-8364-464a2155a343,3d523ee6-6ed8-4a26-8364-464a2155a343,7313883453,44950
73136654718153ed9e-1a23-45ed-9b3b-dc8f75fd6861,8153ed9e-1a23-45ed-9b3b-dc8f75fd6861,7313665471,5900
7313552717f82e14e5-7b37-4e73-a457-694e00ae90e2,f82e14e5-7b37-4e73-a457-694e00ae90e2,7313552717,5998
7313306537855f37d7-3104-4b45-b932-3fedf79e8e15,855f37d7-3104-4b45-b932-3fedf79e8e15,7313306537,4900
731286318529a96c66-c8d4-4a9b-8150-3134be197f9b,29a96c66-c8d4-4a9b-8150-3134be197f9b,7312863185,1
7312862486df61f7ca-b26c-4ce5-8461-6742ec69c838,df61f7ca-b26c-4ce5-8461-6742ec69c838,7312862486,1
7312003232795fffb4-3d24-4c49-99ab-f267c7c0942b,795fffb4-3d24-4c49-99ab-f267c7c0942b,7312003232,41595
7311972253e3e35cfd-311c-4572-999d-2def959bd198,e3e35cfd-311c-4572-999d-2def959bd198,7311972253,28995
731182219622aef44e-3e2a-4426-908b-0b41f6383a8e,22aef44e-3e2a-4426-908b-0b41f6383a8e,7311822196,11299
7311486875cc8607e3-d1a0-4bad-8445-18def60fbc2b,cc8607e3-d1a0-4bad-8445-18def60fbc2b,7311486875,1
7310899420e5d6e154-a1fa-4a78-9857-74bc19f8d42e,e5d6e154-a1fa-4a78-9857-74bc19f8d42e,7310899420,39800
7310896726f465d9c3-b327-4b85-b790-f7b24997a723,f465d9c3-b327-4b85-b790-f7b24997a723,7310896726,1
7310505249b0fb311b-cea6-415f-bc66-cd1be0892886,b0fb311b-cea6-415f-bc66-cd1be0892886,7310505249,14900
731038349622e83bbf-904f-4137-a327-e33e6f5d4908,22e83bbf-904f-4137-a327-e33e6f5d4908,7310383496,1
73101773092a2f72cf-6426-462c-9344-158e42d7e976,2a2f72cf-6426-462c-9344-158e42d7e976,7310177309,9950
73094147233744b1a5-1a5f-44c8-944a-7e4a76af86cd,3744b1a5-1a5f-44c8-944a-7e4a76af86cd,7309414723,3600
7309354677116f0588-bf9b-410d-92eb-dbd2e1eede90,116f0588-bf9b-410d-92eb-dbd2e1eede90,7309354677,24495
73092838181426189a-be3a-4412-a464-66d9b85436ce,1426189a-be3a-4412-a464-66d9b85436ce,7309283818,15900
7306148757d7f4f22c-f08a-4977-adc3-9a13dafcf4ed,d7f4f22c-f08a-4977-adc3-9a13dafcf4ed,7306148757,13900
7306146378849cac3f-f98b-45b9-9ba0-231bb0b34d1c,849cac3f-f98b-45b9-9ba0-231bb0b34d1c,7306146378,11900
73153658245c0aa60d-5e0b-41a7-8037-cf9a0bd49824,5c0aa60d-5e0b-41a7-8037-cf9a0bd49824,7315365824,17990
7314339416dfccef23-e4df-4bf1-a69e-4749951a21f5,dfccef23-e4df-4bf1-a69e-4749951a21f5,7314339416,15990
731192809214aa91c4-5a3c-4b7b-a269-098f342e3276,14aa91c4-5a3c-4b7b-a269-098f342e3276,7311928092,17990
7307797033e9010833-93e9-4152-b615-c52b3f6301eb,e9010833-93e9-4152-b615-c52b3f6301eb,7307797033,23990
73063387956417d989-e5ab-4051-81bb-92ca37f641e6,6417d989-e5ab-4051-81bb-92ca37f641e6,7306338795,9790
7302638173830fdc56-ea4d-4408-bdc2-169cb7bcf497,830fdc56-ea4d-4408-bdc2-169cb7bcf497,7302638173,29990
7302525439a46c61f2-255a-4c77-8414-472b16ab2c40,a46c61f2-255a-4c77-8414-472b16ab2c40,7302525439,85
73149599816180b8ff-6a32-48c8-a5a4-054fb32274a6,6180b8ff-6a32-48c8-a5a4-054fb32274a6,7314959981,5995
7314334221aa19e90c-4063-4107-b610-2635ca9a1316,aa19e90c-4063-4107-b610-2635ca9a1316,7314334221,16999
7312860446d91cd2d2-1b5d-4d43-99b0-7193bca4dd84,d91cd2d2-1b5d-4d43-99b0-7193bca4dd84,7312860446,1
73128603008128a31a-3126-48de-a94b-caa3201c0275,8128a31a-3126-48de-a94b-caa3201c0275,7312860300,1
731150750604044dec-6eff-4586-b1f3-f1f92625bc45,04044dec-6eff-4586-b1f3-f1f92625bc45,7311507506,29999
73113445658030c75f-8061-4d09-9689-5edb36beb5f1,8030c75f-8061-4d09-9689-5edb36beb5f1,7311344565,77990
73097868821f2a0633-f017-4fef-99bb-e57354286e3d,1f2a0633-f017-4fef-99bb-e57354286e3d,7309786882,7995
730584961219a06910-3156-445d-86db-a9391b7f4307,19a06910-3156-445d-86db-a9391b7f4307,7305849612,9995
7316813403b852e28b-a97b-469e-a6f7-4de9df1fa3a2,b852e28b-a97b-469e-a6f7-4de9df1fa3a2,7316813403,1
73163994237d204c47-db15-4d7b-8948-6cedd676cdf3,7d204c47-db15-4d7b-8948-6cedd676cdf3,7316399423,7698
73162466762e11f2fa-ba87-4561-8c30-a333837bb253,2e11f2fa-ba87-4561-8c30-a333837bb253,7316246676,1
73162464319803be6b-d900-4fb9-b374-864014e71671,9803be6b-d900-4fb9-b374-864014e71671,7316246431,1
7315508652c0c75273-3ff6-454d-8430-5eebb15e6399,c0c75273-3ff6-454d-8430-5eebb15e6399,7315508652,13900
7315358663bed0c28b-7bda-44f0-b182-80aa5d007ed5,bed0c28b-7bda-44f0-b182-80aa5d007ed5,7315358663,16500
7314301703a2ad2732-c211-4eb5-8a03-ec1a9e4700ff,a2ad2732-c211-4eb5-8a03-ec1a9e4700ff,7314301703,13550
731337382840aa9f5f-0226-40d0-84a5-888cf07a89a3,40aa9f5f-0226-40d0-84a5-888cf07a89a3,7313373828,1
73129277098ba6338c-cb77-4718-af82-4df710d296a8,8ba6338c-cb77-4718-af82-4df710d296a8,7312927709,29998
7312925214933a31df-4e54-4e85-8aad-980c59528954,933a31df-4e54-4e85-8aad-980c59528954,7312925214,5998
7312780689a53ad63b-4ef8-4825-ba11-e93c38b72cc1,a53ad63b-4ef8-4825-ba11-e93c38b72cc1,7312780689,1000
7311840771e5f6ceda-c8ee-4eff-a3fc-a07ff2853412,e5f6ceda-c8ee-4eff-a3fc-a07ff2853412,7311840771,11400
7311834892db456424-3783-4008-b9dd-fb0aef0a8a30,db456424-3783-4008-b9dd-fb0aef0a8a30,7311834892,16800
7316467018fd866126-2792-4280-8105-178956be3a62,fd866126-2792-4280-8105-178956be3a62,7316467018,49900
7316183123d11ac1c4-01fb-4a5d-ac49-3986a64da019,d11ac1c4-01fb-4a5d-ac49-3986a64da019,7316183123,38900
73147859731c0252d3-0919-4387-b297-f17a00844c59,1c0252d3-0919-4387-b297-f17a00844c59,7314785973,21900
731532808913b9f0b6-6ca9-47a7-a2bf-913faf3521e9,13b9f0b6-6ca9-47a7-a2bf-913faf3521e9,7315328089,15890
7313328064be3e0fc7-0d36-4d21-a290-e214b661d301,be3e0fc7-0d36-4d21-a290-e214b661d301,7313328064,13995
7311068285bfe5097f-be19-4dc0-8b89-231f174a7bae,bfe5097f-be19-4dc0-8b89-231f174a7bae,7311068285,9995
73152428367f9d4eb8-733b-4fd3-9d8f-f89a0505872f,7f9d4eb8-733b-4fd3-9d8f-f89a0505872f,7315242836,4776
7314734734bda8534a-7ca0-495b-b6c3-5d384376ea61,bda8534a-7ca0-495b-b6c3-5d384376ea61,7314734734,15991
7314729197adf7446a-907b-46ed-b512-87ee57491380,adf7446a-907b-46ed-b512-87ee57491380,7314729197,6500
73137504339d7d6151-5069-475b-a8bc-5b212fbaf92c,9d7d6151-5069-475b-a8bc-5b212fbaf92c,7313750433,17995
7313221557edf799bf-cae2-4fde-b09c-6d30f8317ed8,edf799bf-cae2-4fde-b09c-6d30f8317ed8,7313221557,13900
7311570991426199fa-5449-470d-ab47-5b7de5ed9e24,426199fa-5449-470d-ab47-5b7de5ed9e24,7311570991,14490
731061898447bdb6c1-8460-4a0a-923d-905f53bf0c81,47bdb6c1-8460-4a0a-923d-905f53bf0c81,7310618984,16995
731023628989a31fb8-871f-4fa7-b5e6-9952f6aa19df,89a31fb8-871f-4fa7-b5e6-9952f6aa19df,7310236289,9991
73096870090fbf6330-07c5-4018-a9a9-f22a778af08a,0fbf6330-07c5-4018-a9a9-f22a778af08a,7309687009,8995
73074612298cc083f1-b63e-418b-90c9-20d197b4464d,8cc083f1-b63e-418b-90c9-20d197b4464d,7307461229,8895
73074488455efa6563-d391-48be-850b-95563e94379f,5efa6563-d391-48be-850b-95563e94379f,7307448845,6595
7307202921c5e56e7d-f635-46b1-ae59-7c602bf4f381,c5e56e7d-f635-46b1-ae59-7c602bf4f381,7307202921,24800
7306722487785c3948-5315-442a-98fc-9071976ccce4,785c3948-5315-442a-98fc-9071976ccce4,7306722487,5990
7305064092a041bdfa-1168-44ab-8000-c4b6b2c42a40,a041bdfa-1168-44ab-8000-c4b6b2c42a40,7305064092,21900
731626551168c68356-f3f4-455b-8729-ec58506ce4d4,68c68356-f3f4-455b-8729-ec58506ce4d4,7316265511,135000
7316265261b6af1218-3060-469c-85b9-e52d1d1ec6dc,b6af1218-3060-469c-85b9-e52d1d1ec6dc,7316265261,19000
73156544469bec9c91-7735-4013-8507-886da86e1668,9bec9c91-7735-4013-8507-886da86e1668,7315654446,4900
73150043089355e794-9c4a-4714-8958-27f7253682d4,9355e794-9c4a-4714-8958-27f7253682d4,7315004308,4995
731479512221bb86d9-546f-461d-8a5d-e5fb15228d89,21bb86d9-546f-461d-8a5d-e5fb15228d89,7314795122,43998
73145522570c42d66b-2894-43a0-bd76-695b75b0f33c,0c42d66b-2894-43a0-bd76-695b75b0f33c,7314552257,6000
7314474495e2fd2688-4e96-4e2f-ab22-159e40f6b6f2,e2fd2688-4e96-4e2f-ab22-159e40f6b6f2,7314474495,49000
7314449664911af379-5f69-4a66-8e42-6557ab61b18f,911af379-5f69-4a66-8e42-6557ab61b18f,7314449664,2991
731444923771df683e-8d82-4745-bf30-156e80d070d8,71df683e-8d82-4745-bf30-156e80d070d8,7314449237,5995
7314448378fe5964c0-20f2-4988-b6a9-e36171cda883,fe5964c0-20f2-4988-b6a9-e36171cda883,7314448378,5991
7313375207bdcec5bc-1789-4887-9746-4eeca9420f9e,bdcec5bc-1789-4887-9746-4eeca9420f9e,7313375207,1
7311481609b982239a-cd68-443e-9340-3fe32431c729,b982239a-cd68-443e-9340-3fe32431c729,7311481609,1
7307880533b5be7149-1db6-4eba-98fa-65bd41e3ca9e,b5be7149-1db6-4eba-98fa-65bd41e3ca9e,7307880533,38995
73056640299e2d4e86-b24e-45fd-bda8-0dd1b167e314,9e2d4e86-b24e-45fd-bda8-0dd1b167e314,7305664029,1
73056635285cd1430b-85ad-40b8-82d1-e1dc0b6e41b7,5cd1430b-85ad-40b8-82d1-e1dc0b6e41b7,7305663528,1
73046669882a5d2ad9-7e98-44c4-a03e-23a849732c84,2a5d2ad9-7e98-44c4-a03e-23a849732c84,7304666988,7850
73031962397300ed80-6ae3-40a2-a5ae-f3ba91423c55,7300ed80-6ae3-40a2-a5ae-f3ba91423c55,7303196239,1
7302120862aee2853b-8604-43de-87d3-c8bb007cc4ee,aee2853b-8604-43de-87d3-c8bb007cc4ee,7302120862,1
7313937751634cce67-1c24-434e-be99-38cb1cae0a53,634cce67-1c24-434e-be99-38cb1cae0a53,7313937751,5900
7313663148e78b4169-5516-44ba-939a-0fbf78020e50,e78b4169-5516-44ba-939a-0fbf78020e50,7313663148,45300
73049688215921e571-6740-4d06-a5d7-0280b40910aa,5921e571-6740-4d06-a5d7-0280b40910aa,7304968821,9705
73168732677fa5661b-c7dc-445f-8dac-53aacd3c3f44,7fa5661b-c7dc-445f-8dac-53aacd3c3f44,7316873267,65500
731686367933e14591-dd3f-4c73-a16e-e510902cb2cc,33e14591-dd3f-4c73-a16e-e510902cb2cc,7316863679,22995
7316249383f9216a3c-70fd-4aaa-a89f-6722b1ec5fe4,f9216a3c-70fd-4aaa-a89f-6722b1ec5fe4,7316249383,1
7315038883a6c59212-b7f8-4204-a511-cfedadfc43ec,a6c59212-b7f8-4204-a511-cfedadfc43ec,7315038883,3350
73148891889a64b7a1-b363-4cc6-ae97-e5cc031d4030,9a64b7a1-b363-4cc6-ae97-e5cc031d4030,7314889188,13990
731488794456d18990-a586-44a2-81e7-9412218b9c8c,56d18990-a586-44a2-81e7-9412218b9c8c,7314887944,13990
7314323800075a2737-5d0f-4c1b-848f-8f6ddcf4e734,075a2737-5d0f-4c1b-848f-8f6ddcf4e734,7314323800,1
731404685584cc57fa-f507-45af-b4d2-bdb6f96a5c50,84cc57fa-f507-45af-b4d2-bdb6f96a5c50,7314046855,8495
731377914236e40946-fe1c-4d8a-982c-640bba378aaa,36e40946-fe1c-4d8a-982c-640bba378aaa,7313779142,63900
7313470846f49f75ae-3a9f-4cc9-a3a5-851406554707,f49f75ae-3a9f-4cc9-a3a5-851406554707,7313470846,12599
73162608145998fe2e-1c9c-4d2a-a545-8f404dbf900e,5998fe2e-1c9c-4d2a-a545-8f404dbf900e,7316260814,13500
7315281029d39dd266-e381-480d-8382-8771f89ea74e,d39dd266-e381-480d-8382-8771f89ea74e,7315281029,39900
73152740318683b833-ff60-4a72-a9d7-721042c8e86f,8683b833-ff60-4a72-a9d7-721042c8e86f,7315274031,20900
73152731889d313e8f-ff55-4a0b-bf7a-f34bdb5d9e0f,9d313e8f-ff55-4a0b-bf7a-f34bdb5d9e0f,7315273188,15900
731503307369462379-343b-4ffb-b21a-fb3cd6cb4725,69462379-343b-4ffb-b21a-fb3cd6cb4725,7315033073,19500
73144746217670113e-3a7e-44ad-8509-b6cef512563f,7670113e-3a7e-44ad-8509-b6cef512563f,7314474621,7900
7313044139029de1d4-d5b2-4d54-8fd5-a490946f8b8b,029de1d4-d5b2-4d54-8fd5-a490946f8b8b,7313044139,32500
7307726745c842e07c-072e-4b94-88af-fb082cbb4082,c842e07c-072e-4b94-88af-fb082cbb4082,7307726745,68000
7301820894ddfd19c5-d264-43d2-a33a-11580a5a0f7d,ddfd19c5-d264-43d2-a33a-11580a5a0f7d,7301820894,7499
731694399446dd327f-932c-4d9c-9a03-c57c70d91cc8,46dd327f-932c-4d9c-9a03-c57c70d91cc8,7316943994,19500
73166705352d2682d6-3d51-43d6-88af-6851171a748b,2d2682d6-3d51-43d6-88af-6851171a748b,7316670535,10999
7316669870af7818e1-161f-42bb-aa56-4c2fbcca7375,af7818e1-161f-42bb-aa56-4c2fbcca7375,7316669870,7999
7315036401d92a4046-2228-4343-a24a-055e94746c29,d92a4046-2228-4343-a24a-055e94746c29,7315036401,5600
7314637684f5cd125b-3b94-4f46-ad9b-2aab257497f6,f5cd125b-3b94-4f46-ad9b-2aab257497f6,7314637684,25000
73144474212a737cd5-7e99-480d-9ee3-a1e52db21af2,2a737cd5-7e99-480d-9ee3-a1e52db21af2,7314447421,6990
7314439563af6f1bca-1492-48c0-9290-50695c71d1d7,af6f1bca-1492-48c0-9290-50695c71d1d7,7314439563,21500
73142930278943ffae-9e7f-4e35-b36f-24eb531f3d75,8943ffae-9e7f-4e35-b36f-24eb531f3d75,7314293027,48900
731366294804b59708-c912-4c10-b812-d5e2dbff0201,04b59708-c912-4c10-b812-d5e2dbff0201,7313662948,45300
7314136268a56ba104-7d2c-4e52-816c-e0a10a3dc25c,a56ba104-7d2c-4e52-816c-e0a10a3dc25c,7314136268,4500
73066092955e1711ef-bd8f-4a57-a78d-a7a12e0251b4,5e1711ef-bd8f-4a57-a78d-a7a12e0251b4,7306609295,48800
7316419595af806658-5d31-47a3-bd05-068b3b423e10,af806658-5d31-47a3-bd05-068b3b423e10,7316419595,2999
73164045561ac8b1df-6967-4721-a6e1-efe8251a7b35,1ac8b1df-6967-4721-a6e1-efe8251a7b35,7316404556,9995
7315524625b6e0cd46-31bf-488c-ad33-c69c1fd3c966,b6e0cd46-31bf-488c-ad33-c69c1fd3c966,7315524625,21995
731547023443801897-992e-4179-87f4-5d728c816684,43801897-992e-4179-87f4-5d728c816684,7315470234,18489
73146561588d56c7bd-654a-4c0b-bea9-45ce92023ebf,8d56c7bd-654a-4c0b-bea9-45ce92023ebf,7314656158,8900
7314521586512fdf0d-7dac-4846-a674-ef5b4818b318,512fdf0d-7dac-4846-a674-ef5b4818b318,7314521586,33888
73135689394131fd1a-20d2-41bf-8a14-f96f3506d829,4131fd1a-20d2-41bf-8a14-f96f3506d829,7313568939,21995
731531438029568806-5e06-4e31-8398-91ad3e26f630,29568806-5e06-4e31-8398-91ad3e26f630,7315314380,9998
7314391617e1b255d9-0463-406a-b3d6-459830f7ca81,e1b255d9-0463-406a-b3d6-459830f7ca81,7314391617,6295
7314117520c45e4b7b-d231-4a07-b4dd-6c02d5e10ecd,c45e4b7b-d231-4a07-b4dd-6c02d5e10ecd,7314117520,11988
731411751395ee2113-e5e3-49f6-a0e5-00ebbae09646,95ee2113-e5e3-49f6-a0e5-00ebbae09646,7314117513,10988
7313023368a7bd0c4d-9a5e-4b03-9320-583624c195a6,a7bd0c4d-9a5e-4b03-9320-583624c195a6,7313023368,3499
73131199318c8ac8f3-1937-4c72-90ea-78fbbe74758d,8c8ac8f3-1937-4c72-90ea-78fbbe74758d,7313119931,57999
731199365341cf6c20-bcbb-4d34-a255-9d674d230f70,41cf6c20-bcbb-4d34-a255-9d674d230f70,7311993653,19995
7310401539b27e3b7a-5887-4cd0-94e2-c0983970ed03,b27e3b7a-5887-4cd0-94e2-c0983970ed03,7310401539,39500
7309002844751a7f30-7479-42b6-bd24-eba58f6bddbc,751a7f30-7479-42b6-bd24-eba58f6bddbc,7309002844,4600
7307391473c09667fe-d419-4960-bf4f-86ff2c3dcbd4,c09667fe-d419-4960-bf4f-86ff2c3dcbd4,7307391473,15995
7307330047dba6c701-5306-4331-910a-0410fd4dcb4d,dba6c701-5306-4331-910a-0410fd4dcb4d,7307330047,6995
7307327413f3b67a23-a693-4372-a977-d54e2f378469,f3b67a23-a693-4372-a977-d54e2f378469,7307327413,30995
7311580911b2a9f971-4d37-4a6b-8494-82359ecb7516,b2a9f971-4d37-4a6b-8494-82359ecb7516,7311580911,44998
7316866099e7450b10-8a29-4540-af42-8868897e3263,e7450b10-8a29-4540-af42-8868897e3263,7316866099,15995
73165954803923a21d-4701-452e-9e15-89c1d456f9dc,3923a21d-4701-452e-9e15-89c1d456f9dc,7316595480,1700
7315370692d7097e6a-09dd-47f5-9ad1-39a525f1d15e,d7097e6a-09dd-47f5-9ad1-39a525f1d15e,7315370692,3588
7315155228bd98b436-31c4-4845-9a22-638eeb4a6076,bd98b436-31c4-4845-9a22-638eeb4a6076,7315155228,2000
7314657753cf916726-9067-475c-a7f4-652e4bcf3197,cf916726-9067-475c-a7f4-652e4bcf3197,7314657753,8500
731394716145e345ff-7d26-4507-9d51-dccb836aa57e,45e345ff-7d26-4507-9d51-dccb836aa57e,7313947161,12995
73131217186b742297-5860-4008-9a27-a07c0a2ab812,6b742297-5860-4008-9a27-a07c0a2ab812,7313121718,31995
73121493405e242694-affe-4386-b08f-48e0d8b20f4e,5e242694-affe-4386-b08f-48e0d8b20f4e,7312149340,10988
73168608179317b720-4886-447d-92cc-94943967734d,9317b720-4886-447d-92cc-94943967734d,7316860817,2500
7316363057ce4379b6-c8f2-418b-bcfc-570cbc03deb6,ce4379b6-c8f2-418b-bcfc-570cbc03deb6,7316363057,30000
